time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461150000	-23.0563	-7.79013	4.8035	2.48525	-0.628356	radar	3.10361	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2812	-7.61399	4.86799	2.44986	-0.629935	lidar	2.20258	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4832	-7.47896	4.8785	2.45384	-0.544054	radar	2.11975	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6489	-7.33496	4.84425	2.42743	-0.545068	lidar	0.661765	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8407	-7.17592	4.85894	2.41117	-0.516243	radar	0.955698	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0033	-7.08332	4.77342	2.40806	-0.493187	lidar	2.21621	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1704	-6.89995	4.78254	2.36698	-0.525741	radar	1.92312	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3297	-6.64879	4.85574	2.30938	-0.5608	lidar	3.06575	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4972	-6.47184	4.85386	2.27473	-0.588297	radar	3.44492	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5956	-6.33009	4.75216	2.24569	-0.593195	lidar	5.32845	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7372	-6.14082	4.75106	2.21642	-0.58884	radar	0.301997	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.919	-5.93898	4.8004	2.19569	-0.575536	lidar	2.73951	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0503	-5.73422	4.8058	2.16723	-0.56592	radar	1.84238	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1834	-5.56296	4.77265	2.14772	-0.557041	lidar	0.4006	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3381	-5.37798	4.77898	2.14837	-0.491862	radar	1.27636	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4827	-5.15631	4.81671	2.12358	-0.490252	lidar	0.592244	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6149	-4.97837	4.79254	2.12557	-0.426889	radar	6.09445	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7314	-4.8069	4.74564	2.11046	-0.421341	lidar	0.593163	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8512	-4.60087	4.74817	2.09131	-0.41453	radar	0.123302	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9648	-4.36047	4.78877	2.06166	-0.42395	lidar	0.539964	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0713	-4.13852	4.79093	2.00509	-0.530088	radar	11.4489	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1614	-3.85666	4.86775	1.96137	-0.548331	lidar	2.02743	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2343	-3.61885	4.87134	1.90093	-0.637779	radar	3.28003	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.26	-3.35105	4.89007	1.84465	-0.666112	lidar	4.28916	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3105	-3.10822	4.89372	1.79802	-0.698101	radar	0.215338	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3317	-2.87141	4.87529	1.75289	-0.711227	lidar	1.31445	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3924	-2.64626	4.86149	1.73759	-0.666675	radar	1.67273	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4678	-2.48859	4.76375	1.72892	-0.644448	lidar	5.94062	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5253	-2.25336	4.7696	1.7198	-0.587376	radar	1.2129	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.575	-2.05567	4.72178	1.70096	-0.577951	lidar	1.28463	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6071	-1.81841	4.72487	1.68714	-0.53188	radar	2.01131	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6051	-1.57099	4.73483	1.64949	-0.544445	lidar	1.09662	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6012	-1.34106	4.72384	1.60309	-0.592982	radar	1.66553	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6044	-1.11436	4.71024	1.57366	-0.593367	lidar	0.0487144	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6347	-0.888747	4.70119	1.56179	-0.563683	radar	5.20571	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6463	-0.639554	4.72508	1.53975	-0.555298	lidar	0.535938	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6329	-0.398912	4.73658	1.49735	-0.599869	radar	2.23826	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5869	-0.108451	4.81423	1.45664	-0.609146	lidar	2.59155	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5679	0.130074	4.81687	1.42716	-0.615846	radar	2.74801	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5444	0.419101	4.8926	1.40269	-0.604871	lidar	1.75497	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5335	0.658029	4.88291	1.4001	-0.542454	radar	1.78188	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5276	0.938172	4.94042	1.38942	-0.520634	lidar	3.04484	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4899	1.19769	4.95613	1.38887	-0.445984	radar	6.7624	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4354	1.43613	4.95009	1.36365	-0.449596	lidar	0.083145	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3953	1.65685	4.91538	1.35176	-0.424268	radar	8.1059	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3428	1.87056	4.87786	1.33026	-0.42573	lidar	0.368663	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2727	2.10156	4.87592	1.29642	-0.458843	radar	0.396113	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2119	2.29798	4.82027	1.2736	-0.460172	lidar	0.835581	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1485	2.52722	4.81259	1.26439	-0.422568	radar	0.541335	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0719	2.76841	4.83135	1.24381	-0.421417	lidar	0.0912945	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9745	2.98996	4.83922	1.1915	-0.508786	radar	3.17591	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8735	3.26479	4.91533	1.16854	-0.503731	lidar	1.50872	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7905	3.49421	4.91785	1.14799	-0.502109	radar	2.11046	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6841	3.69675	4.89023	1.11917	-0.507417	lidar	0.240288	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5672	3.90463	4.88042	1.08637	-0.523145	radar	1.13147	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4993	4.08743	4.81605	1.07269	-0.510593	lidar	3.78003	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3761	4.28987	4.80908	1.04277	-0.51849	radar	0.606929	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2154	4.50539	4.83999	1.00544	-0.531029	lidar	2.02381	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0656	4.70299	4.83089	0.985901	-0.493342	radar	9.03195	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.947	4.89742	4.81474	0.966095	-0.488118	lidar	0.432043	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7908	5.08837	4.81615	0.936267	-0.491241	radar	2.31935	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6228	5.29997	4.85574	0.908265	-0.493861	lidar	0.918313	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4505	5.47558	4.86367	0.859157	-0.552431	radar	0.850601	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2624	5.64709	4.86828	0.820172	-0.565981	lidar	1.20212	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0972	5.80742	4.85441	0.781993	-0.593047	radar	3.07796	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9218	5.9675	4.84475	0.749811	-0.596579	lidar	0.0358994	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7794	6.15963	4.81142	0.774053	-0.461074	radar	4.92012	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6125	6.3161	4.79457	0.750185	-0.462878	lidar	0.10216	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4631	6.49468	4.77898	0.753122	-0.405849	radar	1.62864	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2417	6.71433	4.8845	0.737631	-0.39579	lidar	4.20744	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0448	6.85696	4.8703	0.711247	-0.39636	radar	5.49554	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8333	7.02927	4.90996	0.689098	-0.39797	lidar	1.02738	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6199	7.16213	4.91665	0.646589	-0.444445	radar	1.71269	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4357	7.30858	4.9051	0.62812	-0.440236	lidar	0.279912	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2059	7.42969	4.94009	0.567187	-0.535966	radar	2.67643	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0248	7.59265	4.94726	0.558956	-0.513071	lidar	2.11361	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8411	7.76704	4.94162	0.575606	-0.421655	radar	5.66222	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6342	7.91022	4.95116	0.558831	-0.415967	lidar	0.0622992	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4425	8.0473	4.93308	0.550788	-0.389969	radar	1.53302	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.216	8.08308	4.86008	0.494043	-0.438352	lidar	4.661	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0235	8.24575	4.84773	0.521938	-0.324173	radar	5.82444	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8469	8.39949	4.84391	0.526389	-0.298214	lidar	2.89091	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6043	8.5056	4.88688	0.481235	-0.370255	radar	4.76613	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.357	8.64144	4.94189	0.466235	-0.364681	lidar	1.30963	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1567	8.7785	4.92081	0.481116	-0.288633	radar	1.3927	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9587	8.88065	4.88912	0.466692	-0.289233	lidar	0.595356	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7567	9.00587	4.86875	0.475709	-0.23374	radar	0.942153	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5359	9.07659	4.8395	0.447582	-0.254618	lidar	0.849447	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2942	9.18227	4.87979	0.421678	-0.289664	radar	4.58117	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0106	9.26921	4.93978	0.391847	-0.307956	lidar	6.09662	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7918	9.35346	4.9271	0.370497	-0.323968	radar	1.72714	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5384	9.45332	4.96438	0.35559	-0.321687	lidar	0.717371	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.273	9.47752	4.98859	0.284786	-0.437773	radar	5.91285	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9835	9.60454	5.0925	0.280677	-0.41298	lidar	3.3822	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7385	9.69903	5.08617	0.288066	-0.344557	radar	2.93443	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4648	9.80669	5.14843	0.283184	-0.327149	lidar	1.18249	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2169	9.88286	5.1562	0.267423	-0.330218	radar	0.445482	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9458	10.007	5.22192	0.273338	-0.300301	lidar	1.40999	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6907	10.0735	5.22643	0.255952	-0.305265	radar	0.0702785	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4428	10.1814	5.24742	0.259721	-0.281038	lidar	1.22292	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1858	10.2484	5.2591	0.241076	-0.296346	radar	0.5423	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9493	10.2717	5.21215	0.212203	-0.314531	lidar	0.676082	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7006	10.3396	5.20303	0.210382	-0.283101	radar	0.268712	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4778	10.3313	5.12764	0.173083	-0.31343	lidar	1.77007	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1855	10.3485	5.19598	0.123668	-0.39509	radar	7.64298	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9242	10.403	5.21353	0.114417	-0.381283	lidar	0.293991	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6785	10.4449	5.16101	0.128233	-0.288784	radar	6.70341	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4347	10.4083	5.11305	0.084452	-0.328096	lidar	2.12021	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.174	10.4351	5.11787	0.0748934	-0.311434	radar	0.589306	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8697	10.5904	5.24222	0.119776	-0.228882	lidar	7.84389	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6104	10.6596	5.23202	0.14485	-0.145453	radar	1.70046	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.361	10.6579	5.20348	0.12079	-0.167495	lidar	0.682445	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0967	10.6825	5.21601	0.10474	-0.186719	radar	0.278894	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8421	10.7795	5.23876	0.126371	-0.147173	lidar	3.71613	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5751	10.832	5.25355	0.13052	-0.126935	radar	1.20938	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3403	10.7975	5.19174	0.096023	-0.162233	lidar	2.22362	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0804	10.8376	5.19085	0.102433	-0.128973	radar	0.378725	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8345	10.9028	5.18996	0.113087	-0.107363	lidar	1.84513	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5567	10.9221	5.21812	0.0994056	-0.125147	radar	2.71411	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3276	10.9366	5.17257	0.0895257	-0.129479	lidar	0.889289	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0652	10.8603	5.19547	-0.00622419	-0.33488	radar	9.79689	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7762	10.8276	5.22609	-0.0355375	-0.350379	lidar	2.72303	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5218	10.8243	5.21386	-0.0456349	-0.333239	radar	0.237731	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2879	10.8162	5.17934	-0.0600313	-0.330944	lidar	1.02324	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0358	10.8788	5.13781	-0.00552418	-0.168552	radar	6.9306	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77598	10.9265	5.1556	0.00818152	-0.139124	lidar	1.92425	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54261	10.9077	5.11472	-0.00636859	-0.146087	radar	4.04868	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28319	10.9337	5.12749	-0.00128987	-0.130188	lidar	0.601718	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03533	10.9149	5.10625	-0.010925	-0.125032	radar	2.65465	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77268	10.9463	5.12545	-0.00212737	-0.10611	lidar	0.886287	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.53104	10.9029	5.09548	-0.026159	-0.130132	radar	6.56429	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.36063	10.8246	4.96026	-0.0641603	-0.168642	lidar	5.73471	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.1071	10.84	4.96275	-0.0479237	-0.116559	radar	1.29847	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.7794	10.8835	5.08817	-0.027419	-0.0831691	lidar	4.82089	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.5155	10.8852	5.0932	-0.0159018	-0.0411126	radar	1.80112	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24284	10.8729	5.11769	-0.0208787	-0.0449329	lidar	0.572809	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.00087	10.9088	5.08912	0.0143599	0.0415436	radar	3.02741	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
